Y,M,D,SR_MJ
2012,7,14,15.30298
2012,7,15,21.25986632
2012,7,16,15.08068408
2012,7,17,21.424172
2012,7,18,22.3584592
2012,7,19,19.652248
2012,7,20,22.4551096
2012,7,21,22.1973752
2012,7,22,21.8752072
2012,7,23,19.168996
2012,7,24,20.61230864
2012,7,25,20.65741216
2012,7,26,21.3919552
2012,7,27,20.6831856
2012,7,28,20.3288008
2012,7,29,21.7785568
2012,7,30,21.8107736
2012,7,31,21.7785568
2012,8,1,21.5530392
2012,8,2,21.42739368
2012,8,3,21.61425112
2012,8,4,21.4563888
2012,8,5,19.974416
2012,8,6,19.8777656
2012,8,7,18.9112616
2012,8,8,13.2733216
2012,8,9,19.1367792
2012,8,10,13.1122376
2012,8,11,18.52466
2012,8,12,16.3339176
2012,8,13,16.78173112
2012,8,14,16.88482488
2012,8,15,18.4602264
2012,8,16,18.2991424
2012,8,17,17.1715544
2012,8,18,17.4615056
2012,8,19,9.7616904
2012,8,20,17.8158904
2012,8,21,14.1109584
2012,8,22,18.1380584
2012,8,23,18.1058416
2012,8,24,20.1677168
2012,8,25,17.0426872
2012,8,26,16.1728336
2012,8,27,18.1380584
2012,8,28,18.9434784
2012,8,29,16.8493864
2012,8,30,17.5903728
2012,8,31,9.6328232
2012,9,1,17.4937224
2012,9,2,18.6213104
2012,9,3,18.0736248
2012,9,4,17.9769744
2012,9,5,17.7514568
2012,9,6,7.6675984
2012,9,7,17.1393376
2012,9,8,16.8816032
2012,9,9,15.1741128
2012,9,10,16.7849528
2012,9,11,16.91382
2012,9,12,16.430568
2012,9,13,16.752736
2012,9,14,15.464064
2012,9,15,15.947316
2012,9,16,14.7552944
2012,9,17,14.98403368
2012,9,18,15.13867432
2012,9,19,11.4691808
2012,9,20,10.0516416
2012,9,21,9.826124
2012,9,22,10.1805088
2012,9,23,3.2538968
2012,9,24,13.531056
2012,9,25,12.725636
2012,9,26,13.3377552
2012,9,27,13.6277064
2012,9,28,10.8570616
2012,9,29,12.9511536
2012,9,30,13.9176576
2012,10,1,13.6599232
2012,10,2,13.6599232
2012,10,3,13.99497792
2012,10,4,13.54072104
2012,10,5,13.21855304
2012,10,6,13.0800208
2012,10,7,13.0155872
2012,10,8,12.88672
2012,10,9,12.4356848
2012,10,10,12.2746008
2012,10,11,12.242384
2012,10,12,11.9846496
2012,10,13,10.2127256
2012,10,14,11.4691808
2012,10,15,8.6663192
2012,10,16,7.732032
2012,10,17,11.6302648
2012,10,18,11.1470128
2012,10,19,4.3814848
2012,10,20,7.146008408
2012,10,21,10.85029607
2012,10,22,2.70943288
2012,10,23,6.82351824
2012,10,24,4.1398588
2012,10,25,10.2127256
2012,10,26,5.0580376
2012,10,27,5.0258208
2012,10,28,3.543848
2012,10,29,8.5052352
2012,10,30,8.376368
2012,10,31,5.154688
2012,11,1,7.3776472
2012,11,2,8.376368
2012,11,3,5.8634576
2012,11,4,7.6353816
2012,11,5,7.9897664
2012,11,6,8.2475008
2012,11,7,4.4459184
2012,11,8,5.3802056
2012,11,9,3.866016
2012,11,10,7.6998152
2012,11,11,6.0567584
2012,11,12,2.8672952
2012,11,13,3.704932
2012,11,14,2.8672952
2012,11,15,7.3776472
2012,11,16,4.4459184
2012,11,17,2.4806936
2012,11,18,5.2835552
2012,11,19,2.7706448
2012,11,20,1.3531056
2012,11,21,2.2873928
2012,11,22,6.44336
2012,11,23,5.0580376
2012,11,24,1.752916088
2012,11,25,4.187861832
2012,11,26,6.19529064
2012,11,27,5.71203864
2012,11,28,3.78869568
2012,11,29,3.42786752
2012,11,30,0.966504
2012,12,1,1.8685744
2012,12,2,1.288672
2012,12,3,5.960108
2012,12,4,1.5464064
2012,12,5,3.8015824
2012,12,6,3.0928128
2012,12,7,5.4446392
2012,12,8,3.6404984
2012,12,9,5.0580376
2012,12,10,4.3170512
2012,12,11,3.3505472
2012,12,12,4.671436
2012,12,13,2.0618752
2012,12,14,2.9317288
2012,12,15,3.1894632
2012,12,16,2.0296584
2012,12,17,4.8647368
2012,12,18,6.0245416
2012,12,19,5.0902544
2012,12,20,2.9961624
2012,12,21,1.1598048
2012,12,22,1.9007912
2012,12,23,1.6752736
2012,12,24,5.6701568
2012,12,25,3.1250296
2012,12,26,1.9652248
2012,12,27,5.63794
2012,12,28,5.6057232
2012,12,29,4.5425688
2012,12,30,0.9342872
2012,12,31,2.9961624
2013,1,1,2.5451272
2013,1,2,4.2204008
2013,1,3,5.960108
2013,1,4,5.8634576
2013,1,5,5.4124224
2013,1,6,5.0258208
2013,1,7,0.5154688
2013,1,8,1.9974416
2013,1,9,2.1907424
2013,1,10,0.7409864
2013,1,11,5.3802056
2013,1,12,6.6366608
2013,1,13,6.604444
2013,1,14,4.188184
2013,1,15,5.7829156
2013,1,16,6.80740984
2013,1,17,6.81063152
2013,1,18,6.69465104
2013,1,19,6.765528
2013,1,20,6.6366608
2013,1,21,6.8621784
2013,1,22,6.9588288
2013,1,23,4.4781352
2013,1,24,2.5451272
2013,1,25,3.543848
2013,1,26,2.577344
2013,1,27,5.154688
2013,1,28,3.1894632
2013,1,29,6.8299616
2013,1,30,4.188184
2013,1,31,5.8956744
2013,2,1,8.6018856
2013,2,2,8.5052352
2013,2,3,3.8337992
2013,2,4,2.7706448
2013,2,5,4.4781352
2013,2,6,6.44336
2013,2,7,4.0915336
2013,2,8,7.9575496
2013,2,9,8.5696688
2013,2,10,10.6959776
2013,2,11,9.9549912
2013,2,12,6.765528
2013,2,13,5.7668072
2013,2,14,10.309376
2013,2,15,10.6154356
2013,2,16,10.79907136
2013,2,17,10.15795704
2013,2,18,7.3776472
2013,2,19,5.799024
2013,2,20,11.7269152
2013,2,21,9.9549912
2013,2,22,6.121192
2013,2,23,9.2462216
2013,2,24,12.2746008
2013,2,25,4.6070024
2013,2,26,12.6612024
2013,2,27,10.5671104
2013,2,28,5.960108
2013,3,1,9.0529208
2013,3,2,9.3106552
2013,3,3,11.0181456
2013,3,4,13.69214
2013,3,5,8.537452
2013,3,6,7.5387312
2013,3,7,11.2436632
2013,3,8,13.89832752
2013,3,9,14.45245648
2013,3,10,13.047804
2013,3,11,11.5336144
2013,3,12,11.3080968
2013,3,13,10.6959776
2013,3,14,7.9253328
2013,3,15,12.1457336
2013,3,16,11.3080968
2013,3,17,13.8210072
2013,3,18,14.2398256
2013,3,19,12.88672
2013,3,20,7.5065144
2013,3,21,14.336476
2013,3,22,14.0465248
2013,3,23,14.17861368
2013,3,24,15.94409432
2013,3,25,13.65025816
2013,3,26,8.99493056
2013,3,27,12.19728048
2013,3,28,14.09485
2013,3,29,16.430568
2013,3,30,17.880324
2013,3,31,17.9769744
2013,4,1,16.752736
2013,4,2,15.7217984
2013,4,3,16.2372672
2013,4,4,8.0542
2013,4,5,13.047804
2013,4,6,7.2809968
2013,4,7,7.087696
2013,4,8,19.48762015
2013,4,9,19.75566393
2013,4,10,12.52911352
2013,4,11,17.7836736
2013,4,12,18.202492
2013,4,13,15.5929312
2013,4,14,16.6560856
2013,4,15,18.685744
2013,4,16,17.7836736
2013,4,17,20.8442696
2013,4,18,8.537452
2013,4,19,5.9923248
2013,4,20,15.47082953
2013,4,21,18.80494616
2013,4,22,21.263088
2013,4,23,18.8790448
2013,4,24,21.5530392
2013,4,25,21.1342208
2013,4,26,21.5530392
2013,4,27,19.2012128
2013,4,28,21.1664376
2013,4,29,12.54779926
2013,4,30,21.70832418
2013,5,1,22.73539576
2013,5,2,22.2618088
2013,5,3,19.4267304
2013,5,4,18.0736248
2013,5,5,21.2308712
2013,5,6,17.397072
2013,5,7,16.1084
2013,5,8,16.44345472
2013,5,9,20.41256448
2013,5,10,22.8094944
2013,5,11,21.7141232
2013,5,12,20.5543184
2013,5,13,21.4563888
2013,5,14,22.6161936
2013,5,15,5.2835552
2013,5,16,11.598048
2013,5,17,14.49756
2013,5,18,21.45961048
2013,5,19,17.3326384
2013,5,20,23.8726488
2013,5,21,15.141896
2013,5,22,20.779836
2013,5,23,23.4538304
2013,5,24,23.35718
2013,5,25,23.679348
2013,5,26,15.25787648
2013,5,27,13.50850424
2013,5,28,9.86156248
2013,5,29,14.819728
2013,5,30,22.0040744
2013,5,31,24.806936
2013,6,1,23.7437816
2013,6,2,24.1303832
2013,6,3,24.7747192
2013,6,4,24.5814184
2013,6,5,24.645852
2013,6,6,22.5839768
2013,6,7,23.7759984
2013,6,8,24.6780688
2013,6,9,24.001516
2013,6,10,19.0401288
2013,6,11,20.9731368
2013,6,12,24.1948168
2013,6,13,19.30430656
2013,6,14,24.57497504
2013,6,15,25.1935376
2013,6,16,23.0027952
2013,6,17,24.7102856
2013,6,18,23.196096
2013,6,19,9.8583408
2013,6,20,23.3249632
2013,6,21,17.6548064
2013,6,22,24.6619604
2013,6,23,16.53366176
2013,6,24,10.57677544
2013,6,25,9.5361728
2013,6,26,21.7785568
2013,6,27,24.3559008
2013,6,28,24.2592504
2013,6,29,20.618752
2013,6,30,23.679348
2013,7,1,23.3893968
2013,7,2,21.68512808
2013,7,3,14.49756
2013,7,4,20.00341112
2013,7,5,22.4551096
2013,7,6,23.518264
2013,7,7,24.0981664
2013,7,8,21.8429904
2013,7,9,24.1626
2013,7,10,23.1638792
2013,7,11,11.2114464
2013,7,12,23.77277672
2013,7,13,24.03695448
2013,7,14,24.0981664
2013,7,15,23.840432
2013,7,16,17.9447576
2013,7,17,23.518264
2013,7,18,24.1303832
2013,7,19,23.679348
2013,7,20,23.5343724
2013,7,21,24.6619604
2013,7,22,24.2914672
2013,7,23,22.2618088
2013,7,24,18.2669256
2013,7,25,21.7141232
2013,7,26,18.5568768
2013,7,27,18.4280096
2013,7,28,21.4886056
2013,7,29,19.410622
2013,7,30,22.14905
2013,7,31,18.202492
2013,8,1,20.0710664
2013,8,2,22.3584592
2013,8,3,22.1329416
2013,8,4,22.068508
2013,8,5,22.0362912
2013,8,6,21.5530392
2013,8,7,19.08201064
2013,8,8,17.31910734
2013,8,9,20.69961617
2013,8,10,20.06107919
2013,8,11,16.75144733
2013,8,12,11.52040551
2013,8,13,19.86584538
2013,8,14,19.5555976
2013,8,15,18.35487746
2013,8,16,20.50180502
2013,8,17,17.39159514
2013,8,18,19.83813894
2013,8,19,17.46730462
2013,8,20,19.48375414
2013,8,21,15.49982465
2013,8,22,13.97758085
2013,8,23,16.77238825
2013,8,24,13.88608514
2013,8,25,16.4234803
2013,8,26,17.14674746
2013,8,27,17.5188515
2013,8,28,16.04622158
2013,8,29,17.75435631
2013,8,30,18.25371671
2013,8,31,18.45668255
2013,9,1,16.22566915
2013,9,2,9.055498144
2013,9,3,9.920841392
2013,9,4,16.22695782
2013,9,5,11.03360966
2013,9,6,17.55364565
2013,9,7,17.45280706
2013,9,8,16.88321404
2013,9,9,17.06330595
2013,9,10,16.82683464
2013,9,11,16.71182066
2013,9,12,10.92310604
2013,9,13,11.39411566
2013,9,14,14.49079447
2013,9,15,15.6563983
2013,9,16,16.0349457
2013,9,17,9.130563288
2013,9,18,13.08936367
2013,9,19,16.00208456
2013,9,20,15.83777888
2013,9,21,9.467228848
2013,9,22,9.915364536
2013,9,23,14.50174818
2013,9,24,3.746169504
2013,9,25,4.81480076
2013,9,26,8.46013168
2013,9,27,12.73046852
2013,9,28,9.384431672
2013,9,29,3.85635096
2013,9,30,8.262964864
2013,10,1,9.436945056
2013,10,2,10.34578098
2013,10,3,3.791273024
2013,10,4,13.56810532
2013,10,5,12.8715781
2013,10,6,13.09194102
2013,10,7,10.77490876
2013,10,8,10.27168234
2013,10,9,11.39475999
2013,10,10,9.185331848
2013,10,11,11.6956649
2013,10,12,11.07098115
2013,10,13,11.53071489
2013,10,14,11.65990426
2013,10,15,11.51557299
2013,10,16,10.31485286
2013,10,17,11.24205236
2013,10,18,11.03232099
2013,10,19,10.63734302
2013,10,20,10.48882358
2013,10,21,10.58708482
2013,10,22,10.44790824
2013,10,23,10.27393752
2013,10,24,9.939849304
2013,10,25,9.674382872
2013,10,26,9.574510792
2013,10,27,7.547751904
2013,10,28,1.063476568
2013,10,29,6.9024494
2013,10,30,6.98943476
2013,10,31,4.149846008
2013,11,1,7.465921232
2013,11,2,3.334760968
2013,11,3,4.770663744
2013,11,4,6.809987184
2013,11,5,3.724584248
2013,11,6,3.619235312
2013,11,7,3.03160088
2013,11,8,5.449793888
2013,11,9,8.21850568
2013,11,10,7.611541168
2013,11,11,5.318349344
2013,11,12,4.794504176
2013,11,13,6.914691784
2013,11,14,4.279035376
2013,11,15,6.616042048
2013,11,16,2.72554128
2013,11,17,7.205609488
2013,11,18,3.138560656
2013,11,19,3.135338976
2013,11,20,3.753579368
2013,11,21,6.48202016
2013,11,22,7.732032
2013,11,23,7.409864
2013,11,24,7.409864
2013,11,25,7.087696
2013,11,26,6.765528
2013,11,27,5.799024
2013,11,28,6.121192
2013,11,29,6.44336
2013,11,30,2.738428
2013,12,1,1.61084
2013,12,2,2.41626
2013,12,3,6.121192
2013,12,4,3.543848
2013,12,5,4.510352
2013,12,6,4.83252
2013,12,7,4.993604
2013,12,8,5.476856
2013,12,9,6.765528
2013,12,10,4.993604
2013,12,11,6.282276
2013,12,12,6.44336
2013,12,13,5.476856
2013,12,14,5.476856
2013,12,15,3.866016
2013,12,16,2.577344
2013,12,17,1.933008
2013,12,18,2.0296584
2013,12,19,6.604444
2013,12,20,2.750992552
2013,12,21,3.045776272
2013,12,22,2.457819672
2013,12,23,1.935907512
2013,12,24,5.492642232
2013,12,25,5.313194656
2013,12,26,5.234585664
2013,12,27,4.659837952
2013,12,28,5.192381656
2013,12,29,4.847339728
2013,12,30,2.980054
2013,12,31,3.03482256
2014,1,1,5.313194656
2014,1,2,5.172085072
2014,1,3,4.58767232
2014,1,4,5.608622712
2014,1,5,5.927246864
2014,1,6,5.160164856
2014,1,7,3.366977768
2014,1,8,2.91078788
2014,1,9,4.296754616
2014,1,10,2.517420752
2014,1,11,1.4578102
2014,1,12,2.389520056
2014,1,13,3.288046608
2014,1,14,6.16629552
2014,1,15,6.031307128
2014,1,16,6.299350904
2014,1,17,6.253603048
2014,1,18,6.353797296
2014,1,19,4.21073576
2014,1,20,2.895001648
2014,1,21,2.653697816
2014,1,22,1.23551428
2014,1,23,2.5934524
2014,1,24,2.129852648
2014,1,25,1.427848576
2014,1,26,2.345705208
2014,1,27,1.403363808
2014,1,28,2.550604056
2014,1,29,0.996465624
2014,1,30,7.225906072
2014,1,31,6.919846472
2014,2,1,5.226853632
2014,2,2,6.025185936
2014,2,3,6.498772896
2014,2,4,8.098981352
2014,2,5,3.691400944
2014,2,6,4.770019408
2014,2,7,3.529994776
2014,2,8,1.793187088
2014,2,9,6.051603712
2014,2,10,8.240413104
2014,2,11,6.809987184
2014,2,12,1.149817592
2014,2,13,4.08831192
2014,2,14,1.696858856
2014,2,15,3.009371288
2014,2,16,8.127009968
2014,2,17,9.119609576
2014,2,18,5.35121048
2014,2,19,7.89633768
2014,2,20,4.891154576
2014,2,21,8.75974792
2014,2,22,7.105737408
2014,2,23,8.196920424
2014,2,24,10.23656603
2014,2,25,9.679859728
2014,2,26,9.563879248
2014,2,27,2.863107016
2014,2,28,7.462377384
2014,3,1,3.310920536
2014,3,2,4.514862352
2014,3,3,3.021291504
2014,3,4,10.79746052
2014,3,5,4.2767802
2014,3,6,4.56512056
2014,3,7,12.03587431
2014,3,8,9.744615496
2014,3,9,2.970711128
2014,3,10,4.190439176
2014,3,11,12.57196186
2014,3,12,13.29619553
2014,3,13,13.39864495
2014,3,14,6.58189224
2014,3,15,13.07422178
2014,3,16,11.799403
2014,3,17,8.890870296
2014,3,18,14.74272985
2014,3,19,14.66315435
2014,3,20,14.61354048
2014,3,21,14.98822186
2014,3,22,15.47050736
2014,3,23,15.28171691
2014,3,24,14.70439186
2014,3,25,8.619927008
2014,3,26,18.86422507
2014,3,27,5.207201384
2014,3,28,7.014241696
2014,3,29,2.542227688
2014,3,30,11.68503336
2014,3,31,12.34998811
2014,4,1,2.333784992
2014,4,2,9.040678416
2014,4,3,15.99692987
2014,4,4,13.08775283
2014,4,5,15.88578191
2014,4,6,14.40252044
2014,4,7,16.98373046
2014,4,8,15.21373946
2014,4,9,17.31459699
2014,4,10,16.98244178
2014,4,11,14.55619458
2014,4,12,18.13870274
2014,4,13,18.69766422
2014,4,14,18.43413079
2014,4,15,15.33841848
2014,4,16,18.01660106
2014,4,17,17.05589609
2014,4,18,16.92863973
2014,4,19,18.27787931
2014,4,20,19.28111046
2014,4,21,15.68346041
2014,4,22,3.95944472
2014,4,23,13.93505467
2014,4,24,10.54681382
2014,4,25,4.39114984
2014,4,26,15.74757184
2014,4,27,14.34001985
2014,4,28,20.7234566
2014,4,29,20.42094085
2014,4,30,20.6438811
2014,5,1,19.6361396
2014,5,2,18.76177565
2014,5,3,17.05654042
2014,5,4,18.28335617
2014,5,5,15.09518164
2014,5,6,18.4521722
2014,5,7,20.35231906
2014,5,8,15.84873259
2014,5,9,15.16799161
2014,5,10,16.77174391
2014,5,11,21.52017806
2014,5,12,21.47507454
2014,5,13,21.2218505
2014,5,14,21.23151554
2014,5,15,19.28465431
2014,5,16,15.97663329
2014,5,17,21.58654467
2014,5,18,15.85259861
2014,5,19,22.29821378
2014,5,20,16.55331401
2014,5,21,12.42601976
2014,5,22,21.58010131
2014,5,23,20.70283785
2014,5,24,21.46089915
2014,5,25,17.41575774
2014,5,26,21.77630162
2014,5,27,21.24408009
2014,5,28,20.98344618
2014,5,29,22.71832086
2014,5,30,16.99887235
2014,5,31,19.93027898
2014,6,1,20.91707957
2014,6,2,19.96152928
2014,6,3,22.0614203
2014,6,4,22.85910827
2014,6,5,22.84912106
2014,6,6,22.67321734
2014,6,7,20.84008142
2014,6,8,22.27856154
2014,6,9,22.08751591
2014,6,10,22.58945366
2014,6,11,22.71928736
2014,6,12,18.91061726
2014,6,13,19.30334006
2014,6,14,20.5614061
2014,6,15,15.96535741
2014,6,16,16.86807214
2014,6,17,21.3748803
2014,6,18,14.90252518
2014,6,19,22.24988858
2014,6,20,22.0040744
2014,6,21,22.22024913
2014,6,22,20.08105361
2014,6,23,21.26727618
2014,6,24,19.6754441
2014,6,25,12.88382049
2014,6,26,14.16153878
2014,6,27,13.68021978
2014,6,28,21.98635516
2014,6,29,22.47701702
2014,6,30,22.55337084
2014,7,1,21.90774617
2014,7,2,16.75627985
2014,7,3,17.34552512
2014,7,4,18.99115926
2014,7,5,20.7959444
2014,7,6,21.66934185
2014,7,7,21.6165063
2014,7,8,20.68608511
2014,7,9,13.07486611
2014,7,10,18.2820675
2014,7,11,20.0378831
2014,7,12,20.44639212
2014,7,13,20.13582217
2014,7,14,20.67867525
2014,7,15,20.5875017
2014,7,16,19.47247826
2014,7,17,16.31426535
2014,7,18,20.21346466
2014,7,19,19.39934612
2014,7,20,18.76241998
2014,7,21,10.90377596
2014,7,22,18.59070444
2014,7,23,19.56171879
2014,7,24,21.99183202
2014,7,25,21.45381146
2014,7,26,21.03982558
2014,7,27,20.22151886
2014,7,28,16.49049125
2014,7,29,16.66220679
2014,7,30,15.67476187
2014,7,31,18.48761068
2014,8,1,16.25530861
2014,8,2,16.90125545
2014,8,3,16.57812094
2014,8,4,16.97213241
2014,8,5,14.5529729
2014,8,6,12.41538822
2014,8,7,16.49371293
2014,8,8,15.01463964
2014,8,9,14.80168659
2014,8,10,17.97343055
2014,8,11,16.81427009
2014,8,12,15.53719614
2014,8,13,9.706277504
2014,8,14,15.80008522
2014,8,15,17.57136489
2014,8,16,17.59681616
2014,8,17,17.1483583
2014,8,18,17.59456098
2014,8,19,14.30393703
2014,8,20,13.49014066
2014,8,21,15.44988861
2014,8,22,16.71987486
2014,8,23,17.70699762
2014,8,24,17.21794659
2014,8,25,8.281006272
2014,8,26,16.52560756
2014,8,27,16.52174154
2014,8,28,14.23306007
2014,8,29,15.30684602
2014,8,30,13.30038371
2014,8,31,16.63450034
2014,9,1,16.68282554
2014,9,2,16.43089017
2014,9,3,16.90737664
2014,9,4,16.55782436
2014,9,5,16.04751025
2014,9,6,16.03623437
2014,9,7,15.36805794
2014,9,8,14.58164585
2014,9,9,15.54782768
2014,9,10,15.5294641
2014,9,11,16.02656933
2014,9,12,15.67540621
2014,9,13,14.10097119
2014,9,14,13.89285066
2014,9,15,13.03298427
2014,9,16,12.38542659
2014,9,17,10.06549482
2014,9,18,8.708523208
2014,9,19,13.61514185
2014,9,20,13.33936604
2014,9,21,6.843492656
2014,9,22,11.74431227
2014,9,23,8.119600104
2014,9,24,12.64863785
2014,9,25,12.20469034
2014,9,26,9.669550352
2014,9,27,5.118283016
2014,9,28,4.355067024
2014,9,29,5.837039824
2014,9,30,10.66794898
2014,10,1,12.31809348
2014,10,2,11.07098115
2014,10,3,11.92053817
2014,10,4,11.82034392
2014,10,5,11.53490307
2014,10,6,11.31582883
2014,10,7,11.1479793
2014,10,8,11.17633009
2014,10,9,10.72465055
2014,10,10,10.80841423
2014,10,11,9.393130208
2014,10,12,11.08773389
2014,10,13,10.41826878
2014,10,14,6.357018976
2014,10,15,3.559312064
2014,10,16,6.999744136
2014,10,17,8.453043984
2014,10,18,9.83095652
2014,10,19,9.6569858
2014,10,20,8.952726552
2014,10,21,6.950452432
2014,10,22,6.881830648
2014,10,23,2.563490776
2014,10,24,7.162438976
2014,10,25,4.859259944
2014,10,26,6.1453546
2014,10,27,7.53389868
2014,10,28,8.690159632
2014,10,29,5.557075832
2014,10,30,6.985246576
2014,10,31,3.582830328
2014,11,1,1.266442408
2014,11,2,5.829952128
2014,11,3,6.666622424
2014,11,4,3.18785236
2014,11,5,5.526147704
2014,11,6,6.332534208
2014,11,7,7.317723952
2014,11,8,7.161472472
2014,11,9,4.095721784
2014,11,10,8.105424712
2014,11,11,7.70142604
2014,11,12,7.619595368
2014,11,13,1.831847248
2014,11,14,0.452001704
2014,11,15,5.947543448
2014,11,16,6.746842256
2014,11,17,6.593490288
2014,11,18,5.950765128
2014,11,19,4.995537008
2014,11,20,3.27322688
2014,11,21,5.282910864
2014,11,22,2.9639456
2014,11,23,5.123437704
2014,11,24,5.94722128
2014,11,25,0.982290232
2014,11,26,4.925626552
2014,11,27,2.00066328
2014,11,28,4.978139936
2014,11,29,2.261297192
2014,11,30,5.219443768
2014,12,1,1.28706116
2014,12,2,1.427526408
2014,12,3,2.693968816
2014,12,4,3.424323672
2014,12,5,3.34893636
2014,12,6,2.390164392
2014,12,7,4.70687448
2014,12,8,2.92689628
2014,12,9,2.908210536
2014,12,10,2.84796512
2014,12,11,0.942019232
2014,12,12,0.898526552
2014,12,13,4.142758312
2014,12,14,4.856360432
2014,12,15,3.74198132
2014,12,16,1.819604864
2014,12,17,3.672070864
2014,12,18,2.099246688
2014,12,19,0.907225088
2014,12,20,1.227137912
2014,12,21,0.518046144
2014,12,22,4.189472672
2014,12,23,4.216856952
2014,12,24,0.796399296
2014,12,25,3.912408192
2014,12,26,4.909518152
2014,12,27,3.02515752
2014,12,28,3.141138
2014,12,29,2.220704024
2014,12,30,2.39692992
2014,12,31,4.127938584
2015,1,1,2.630823888
2015,1,2,4.92755956
2015,1,3,4.69882028
2015,1,4,1.831847248
2015,1,5,1.36277064
2015,1,6,2.875671568
2015,1,7,5.008745896
2015,1,8,1.31122376
2015,1,9,1.694925848
2015,1,10,1.1114796
2015,1,11,1.269664088
2015,1,12,1.091827352
2015,1,13,3.92722792
2015,1,14,1.847955648
2015,1,15,3.62277916
2015,1,16,2.077017096
2015,1,17,2.338617512
2015,1,18,1.743573216
2015,1,19,4.58606148
2015,1,20,3.969431928
2015,1,21,3.80641492
2015,1,22,5.288709888
2015,1,23,6.168550696
2015,1,24,3.164011928
2015,1,25,7.050968848
2015,1,26,5.026787304
2015,1,27,3.004538768
2015,1,28,4.561576712
2015,1,29,3.931416104
2015,1,30,6.698517056
2015,1,31,7.226872576
2015,2,1,2.341194856
2015,2,2,1.838290608
2015,2,3,1.626304064
2015,2,4,3.957511712
2015,2,5,2.038034768
2015,2,6,1.296081864
2015,2,7,6.857023712
2015,2,8,7.076097952
2015,2,9,1.790931912
2015,2,10,6.420163904
2015,2,11,6.748453096
2015,2,12,7.383446224
2015,2,13,6.989112592
2015,2,14,7.797109936
2015,2,15,9.083204592
2015,2,16,9.269417696
2015,2,17,9.116387896
2015,2,18,9.53778364
2015,2,19,9.44113324
2015,2,20,8.958203408
2015,2,21,8.216250504
2015,2,22,10.05840713
2015,2,23,10.69404459
2015,2,24,10.108021
2015,2,25,10.28585774
2015,2,26,7.473653264
2015,2,27,8.598019584
2015,2,28,4.718794696
2015,3,1,11.21756759
2015,3,2,10.71079733
2015,3,3,11.28747805
2015,3,4,12.03555214
2015,3,5,11.57710708
2015,3,6,11.69405406
2015,3,7,10.96402138
2015,3,8,12.04747236
2015,3,9,12.45823656
2015,3,10,12.19534747
2015,3,11,5.232974824
2015,3,12,12.37189554
2015,3,13,12.47788881
2015,3,14,3.514530712
2015,3,15,2.958468744
2015,3,16,4.670469496
2015,3,17,7.50490356
2015,3,18,13.92764481
2015,3,19,13.27106642
2015,3,20,11.69083238
2015,3,21,10.50718715
2015,3,22,11.19566017
2015,3,23,10.62703365
2015,3,24,8.975278312
2015,3,25,10.77426442
2015,3,26,14.62256118
2015,3,27,14.7884777
2015,3,28,15.10291367
2015,3,29,15.70987818
2015,3,30,15.06876386
2015,3,31,10.60963658
2015,4,1,16.1084
2015,4,2,16.1084
2015,4,3,15.30298
2015,4,4,10.47046
2015,4,5,10.57129858
2015,4,6,16.91382
2015,4,7,11.27588
2015,4,8,9.13507364
2015,4,9,17.71924
2015,4,10,15.20600743
2015,4,11,6.219775408
2015,4,12,17.66447144
2015,4,13,16.98276395
2015,4,14,11.84321785
2015,4,15,18.04785136
2015,4,16,18.53754672
2015,4,17,18.56783051
2015,4,18,17.47986918
2015,4,19,17.71956217
2015,4,20,18.4370303
2015,4,21,18.34424592
2015,4,22,17.38772913
2015,4,23,18.71763863
2015,4,24,11.03683134
2015,4,25,15.51110053
2015,4,26,19.65611402
2015,4,27,19.93060115
2015,4,28,19.95154207
2015,4,29,19.14934375
2015,4,30,19.81494284
2015,5,1,19.63162925
2015,5,2,19.88292029
2015,5,3,18.96216414
2015,5,4,19.61648735
2015,5,5,19.84329362
2015,5,6,18.03786415
2015,5,7,4.391794176
2015,5,8,17.56975405
2015,5,9,21.09105029
2015,5,10,19.96926131
2015,5,11,11.40957972
2015,5,12,15.80556208
2015,5,13,16.65544126
2015,5,14,16.09261377
2015,5,15,7.288728832
2015,5,16,6.648903184
2015,5,17,12.40185716
2015,5,18,11.25816076
2015,5,19,9.95338036
2015,5,20,10.11994122
2015,5,21,13.47822045
2015,5,22,12.44019515
2015,5,23,17.07715918
2015,5,24,20.82558386
2015,5,25,15.90446766
2015,5,26,19.33587902
2015,5,27,19.2163547
2015,5,28,20.91321355
2015,5,29,20.71282506
2015,5,30,10.28005871
2015,5,31,17.37870842
2015,6,1,12.36770735
2015,6,2,18.16963086
2015,6,3,17.7363149
2015,6,4,15.52914194
2015,6,5,17.91382947
2015,6,6,19.57492768
2015,6,7,20.16481729
2015,6,8,20.92094558
2015,6,9,20.21346466
2015,6,10,7.306125904
2015,6,11,21.50761351
2015,6,12,21.82527116
2015,6,13,22.70897798
2015,6,14,21.84653425
2015,6,15,20.72474527
2015,6,16,20.01114315
2015,6,17,20.08234228
2015,6,18,17.18411895
2015,6,19,21.96960242
2015,6,20,20.50760404
2015,6,21,15.67605054
2015,6,22,21.78532233
2015,6,23,21.43866956
2015,6,24,18.64289566
2015,6,25,21.424172
2015,6,26,21.17803565
2015,6,27,15.07069687
2015,6,28,19.00146864
2015,6,29,16.17025626
2015,6,30,20.40612112
2015,7,1,20.43414974
2015,7,2,19.92673514
2015,7,3,20.51952426
